att_name,sig_event_number,Timestamp,value
475,1,2002-01-05 06:45:00,0.0
475,1,2002-01-05 06:50:00,0.0
475,1,2002-01-05 06:55:00,0.04
475,1,2002-01-05 07:00:00,0.0
475,1,2002-01-05 07:05:00,0.0
475,1,2002-01-05 07:10:00,0.0
475,1,2002-01-05 07:15:00,0.0
475,1,2002-01-05 07:20:00,0.0
475,1,2002-01-05 07:25:00,0.0
475,1,2002-01-05 07:30:00,0.0
475,1,2002-01-05 07:35:00,0.0
475,1,2002-01-05 07:40:00,0.0
475,1,2002-01-05 07:45:00,0.0
475,1,2002-01-05 07:50:00,0.04
475,1,2002-01-05 07:55:00,0.0
475,1,2002-01-05 08:00:00,0.0
475,1,2002-01-05 08:05:00,0.04
475,1,2002-01-05 08:10:00,0.0
475,1,2002-01-05 08:15:00,0.0
475,1,2002-01-05 08:20:00,0.0
475,1,2002-01-05 08:25:00,0.0
475,1,2002-01-05 08:30:00,0.08
475,1,2002-01-05 08:35:00,0.04
475,1,2002-01-05 08:40:00,0.04
475,1,2002-01-05 08:45:00,0.12
475,1,2002-01-05 08:50:00,0.08
475,1,2002-01-05 08:55:00,0.0
475,1,2002-01-05 09:00:00,0.04
475,1,2002-01-05 09:05:00,0.0
475,1,2002-01-05 09:10:00,0.0
475,1,2002-01-05 09:15:00,0.0
475,1,2002-01-05 09:20:00,0.0
475,1,2002-01-05 09:25:00,0.0
475,1,2002-01-05 09:30:00,0.04
475,1,2002-01-05 09:35:00,0.0
475,1,2002-01-05 09:40:00,0.0
475,1,2002-01-05 09:45:00,0.04
475,1,2002-01-05 09:50:00,0.04
475,1,2002-01-05 09:55:00,0.0
475,1,2002-01-05 10:00:00,0.0
475,1,2002-01-05 10:05:00,0.0
475,1,2002-01-05 10:10:00,0.0
475,1,2002-01-05 10:15:00,0.0
475,1,2002-01-05 10:20:00,0.0
475,1,2002-01-05 10:25:00,0.04
475,1,2002-01-05 10:30:00,0.0
475,1,2002-01-05 10:35:00,0.0
475,1,2002-01-05 10:40:00,0.0
475,1,2002-01-05 10:45:00,0.0
475,2,2002-03-25 21:05:00,0.0
475,2,2002-03-25 21:10:00,0.0
475,2,2002-03-25 21:15:00,0.0
475,2,2002-03-25 21:20:00,0.0
475,2,2002-03-25 21:25:00,0.04
475,2,2002-03-25 21:30:00,0.0
475,2,2002-03-25 21:35:00,0.0
475,2,2002-03-25 21:40:00,0.0
475,2,2002-03-25 21:45:00,0.0
475,2,2002-03-25 21:50:00,0.0
475,2,2002-03-25 21:55:00,0.0
475,2,2002-03-25 22:00:00,0.0
475,2,2002-03-25 22:05:00,0.0
475,2,2002-03-25 22:10:00,0.0
475,2,2002-03-25 22:15:00,0.0
475,2,2002-03-25 22:20:00,0.0
475,2,2002-03-25 22:25:00,0.0
475,2,2002-03-25 22:30:00,0.0
475,2,2002-03-25 22:35:00,0.0
475,2,2002-03-25 22:40:00,0.0
475,2,2002-03-25 22:45:00,0.0
475,2,2002-03-25 22:50:00,0.0
475,2,2002-03-25 22:55:00,0.0
475,2,2002-03-25 23:00:00,0.0
475,2,2002-03-25 23:05:00,0.16
475,2,2002-03-25 23:10:00,0.0
475,2,2002-03-25 23:15:00,0.04
475,2,2002-03-25 23:20:00,0.0
475,2,2002-03-25 23:25:00,0.0
475,2,2002-03-25 23:30:00,0.0
475,2,2002-03-25 23:35:00,0.0
475,2,2002-03-25 23:40:00,0.0
475,2,2002-03-25 23:45:00,0.0
475,2,2002-03-25 23:50:00,0.0
475,2,2002-03-25 23:55:00,0.0
475,2,2002-03-26 00:00:00,0.0
475,2,2002-03-26 00:05:00,0.0
475,2,2002-03-26 00:10:00,0.0
475,2,2002-03-26 00:15:00,0.0
475,2,2002-03-26 00:20:00,0.0
475,2,2002-03-26 00:25:00,0.0
475,2,2002-03-26 00:30:00,0.0
475,2,2002-03-26 00:35:00,0.0
475,2,2002-03-26 00:40:00,0.0
475,2,2002-03-26 00:45:00,0.0
475,2,2002-03-26 00:50:00,0.0
475,2,2002-03-26 00:55:00,0.0
475,2,2002-03-26 01:00:00,0.0
475,2,2002-03-26 01:05:00,0.0
475,3,2002-03-30 16:15:00,0.0
475,3,2002-03-30 16:20:00,0.0
475,3,2002-03-30 16:25:00,0.0
475,3,2002-03-30 16:30:00,0.0
475,3,2002-03-30 16:35:00,0.0
475,3,2002-03-30 16:40:00,0.0
475,3,2002-03-30 16:45:00,0.0
475,3,2002-03-30 16:50:00,0.0
475,3,2002-03-30 16:55:00,0.0
475,3,2002-03-30 17:00:00,0.0
475,3,2002-03-30 17:05:00,0.0
475,3,2002-03-30 17:10:00,0.0
475,3,2002-03-30 17:15:00,0.0
475,3,2002-03-30 17:20:00,0.0
475,3,2002-03-30 17:25:00,0.0
475,3,2002-03-30 17:30:00,0.0
475,3,2002-03-30 17:35:00,0.0
475,3,2002-03-30 17:40:00,0.0
475,3,2002-03-30 17:45:00,0.0
475,3,2002-03-30 17:50:00,0.0
475,3,2002-03-30 17:55:00,0.0
475,3,2002-03-30 18:00:00,0.0
475,3,2002-03-30 18:05:00,0.0
475,3,2002-03-30 18:10:00,0.04
475,3,2002-03-30 18:15:00,0.24
475,3,2002-03-30 18:20:00,0.12
475,3,2002-03-30 18:25:00,0.0
475,3,2002-03-30 18:30:00,0.0
475,3,2002-03-30 18:35:00,0.0
475,3,2002-03-30 18:40:00,0.0
475,3,2002-03-30 18:45:00,0.0
475,3,2002-03-30 18:50:00,0.0
475,3,2002-03-30 18:55:00,0.0
475,3,2002-03-30 19:00:00,0.0
475,3,2002-03-30 19:05:00,0.0
475,3,2002-03-30 19:10:00,0.0
475,3,2002-03-30 19:15:00,0.0
475,3,2002-03-30 19:20:00,0.0
475,3,2002-03-30 19:25:00,0.0
475,3,2002-03-30 19:30:00,0.04
475,3,2002-03-30 19:35:00,0.0
475,3,2002-03-30 19:40:00,0.0
475,3,2002-03-30 19:45:00,0.0
475,3,2002-03-30 19:50:00,0.0
475,3,2002-03-30 19:55:00,0.0
475,3,2002-03-30 20:00:00,0.0
475,3,2002-03-30 20:05:00,0.0
475,3,2002-03-30 20:10:00,0.0
475,3,2002-03-30 20:15:00,0.0
475,3,2002-03-30 20:20:00,0.0
475,4,2002-04-07 22:05:00,0.0
