att_name,sig_event_number,Timestamp,value
160,6,2002-04-07 23:00:00,0.0
160,6,2002-04-07 23:05:00,0.0
160,6,2002-04-07 23:10:00,0.0
160,6,2002-04-07 23:15:00,0.0
160,6,2002-04-07 23:20:00,0.0
160,6,2002-04-07 23:25:00,0.0
160,6,2002-04-07 23:30:00,0.0
160,6,2002-04-07 23:35:00,0.0
160,6,2002-04-07 23:40:00,0.0
160,6,2002-04-07 23:45:00,0.0
160,6,2002-04-07 23:50:00,0.0
160,6,2002-04-07 23:55:00,0.0
160,6,2002-04-08 00:00:00,0.0
160,6,2002-04-08 00:05:00,0.0
160,6,2002-04-08 00:10:00,0.0
160,6,2002-04-08 00:15:00,0.0
160,6,2002-04-08 00:20:00,0.0
160,6,2002-04-08 00:25:00,0.0
160,6,2002-04-08 00:30:00,0.0
160,6,2002-04-08 00:35:00,0.0
160,6,2002-04-08 00:40:00,0.0
160,6,2002-04-08 00:45:00,0.0
160,6,2002-04-08 00:50:00,0.2
160,6,2002-04-08 00:55:00,0.28
160,6,2002-04-08 01:00:00,0.24
160,6,2002-04-08 01:05:00,0.2
160,6,2002-04-08 01:10:00,0.16
160,6,2002-04-08 01:15:00,0.0
160,6,2002-04-08 01:20:00,0.35
160,6,2002-04-08 01:25:00,0.0
160,6,2002-04-08 01:30:00,0.0
160,6,2002-04-08 01:35:00,0.0
160,6,2002-04-08 01:40:00,0.0
160,6,2002-04-08 01:45:00,0.0
160,6,2002-04-08 01:50:00,0.0
160,6,2002-04-08 01:55:00,0.24
160,6,2002-04-08 02:00:00,0.0
160,6,2002-04-08 02:05:00,0.0
160,6,2002-04-08 02:10:00,0.32
160,6,2002-04-08 02:15:00,0.0
160,6,2002-04-08 02:20:00,0.0
160,6,2002-04-08 02:25:00,0.0
160,6,2002-04-08 02:30:00,0.0
160,6,2002-04-08 02:35:00,0.0
160,6,2002-04-08 02:40:00,0.31
160,6,2002-04-08 02:45:00,0.0
160,6,2002-04-08 02:50:00,0.0
160,6,2002-04-08 02:55:00,0.0
160,6,2002-04-08 03:00:00,0.0
160,6,2002-04-08 03:05:00,0.0
160,6,2002-04-08 03:10:00,0.0
160,6,2002-04-08 03:15:00,0.0
160,6,2002-04-08 03:20:00,0.0
160,6,2002-04-08 03:25:00,0.0
160,6,2002-04-08 03:30:00,0.0
160,6,2002-04-08 03:35:00,0.04
160,6,2002-04-08 03:40:00,0.0
160,6,2002-04-08 03:45:00,0.0
160,6,2002-04-08 03:50:00,0.0
160,6,2002-04-08 03:55:00,0.0
160,6,2002-04-08 04:00:00,0.0
160,6,2002-04-08 04:05:00,0.0
160,6,2002-04-08 04:10:00,0.0
160,6,2002-04-08 04:15:00,0.0
160,6,2002-04-08 04:20:00,0.0
160,6,2002-04-08 04:25:00,0.0
160,6,2002-04-08 04:30:00,0.0
160,6,2002-04-08 04:35:00,0.0
160,6,2002-04-08 04:40:00,0.0
160,6,2002-04-08 04:45:00,0.0
160,6,2002-04-08 04:50:00,0.0
160,6,2002-04-08 04:55:00,0.0
160,6,2002-04-08 05:00:00,0.0
160,6,2002-04-08 05:05:00,0.0
160,6,2002-04-08 05:10:00,0.0
160,6,2002-04-08 05:15:00,0.24
160,6,2002-04-08 05:20:00,0.0
160,6,2002-04-08 05:25:00,0.28
160,6,2002-04-08 05:30:00,0.0
160,6,2002-04-08 05:35:00,0.0
160,6,2002-04-08 05:40:00,0.0
160,6,2002-04-08 05:45:00,0.28
160,6,2002-04-08 05:50:00,0.0
160,6,2002-04-08 05:55:00,0.0
160,6,2002-04-08 06:00:00,0.0
160,6,2002-04-08 06:05:00,0.0
160,6,2002-04-08 06:10:00,0.2
160,6,2002-04-08 06:15:00,0.0
160,6,2002-04-08 06:20:00,0.0
160,6,2002-04-08 06:25:00,0.0
160,6,2002-04-08 06:30:00,0.16
160,6,2002-04-08 06:35:00,0.0
160,6,2002-04-08 06:40:00,0.0
160,6,2002-04-08 06:45:00,0.0
160,6,2002-04-08 06:50:00,0.31
160,6,2002-04-08 06:55:00,0.35
160,6,2002-04-08 07:00:00,0.0
160,6,2002-04-08 07:05:00,0.28
160,6,2002-04-08 07:10:00,0.0
160,6,2002-04-08 07:15:00,0.0
160,6,2002-04-08 07:20:00,0.0
160,6,2002-04-08 07:25:00,0.12
160,6,2002-04-08 07:30:00,0.0
160,6,2002-04-08 07:35:00,0.0
160,6,2002-04-08 07:40:00,0.0
160,6,2002-04-08 07:45:00,0.0
160,6,2002-04-08 07:50:00,0.0
160,6,2002-04-08 07:55:00,0.0
160,6,2002-04-08 08:00:00,0.0
160,6,2002-04-08 08:05:00,0.0
160,6,2002-04-08 08:10:00,0.0
160,6,2002-04-08 08:15:00,0.0
160,6,2002-04-08 08:20:00,0.0
160,6,2002-04-08 08:25:00,0.0
160,6,2002-04-08 08:30:00,0.0
160,6,2002-04-08 08:35:00,0.0
160,6,2002-04-08 08:40:00,0.0
160,6,2002-04-08 08:45:00,0.0
160,6,2002-04-08 08:50:00,0.0
160,6,2002-04-08 08:55:00,0.0
160,6,2002-04-08 09:00:00,0.0
160,6,2002-04-08 09:05:00,0.0
160,6,2002-04-08 09:10:00,0.0
160,6,2002-04-08 09:15:00,0.0
160,6,2002-04-08 09:20:00,0.0
160,6,2002-04-08 09:25:00,0.0
160,7,2002-04-09 04:30:00,0.0
160,7,2002-04-09 04:35:00,0.0
160,7,2002-04-09 04:40:00,0.0
160,7,2002-04-09 04:45:00,0.0
160,7,2002-04-09 04:50:00,0.0
160,7,2002-04-09 04:55:00,0.0
160,7,2002-04-09 05:00:00,0.0
160,7,2002-04-09 05:05:00,0.0
160,7,2002-04-09 05:10:00,0.0
160,7,2002-04-09 05:15:00,0.0
160,7,2002-04-09 05:20:00,0.0
160,7,2002-04-09 05:25:00,0.0
160,7,2002-04-09 05:30:00,0.0
160,7,2002-04-09 05:35:00,0.0
160,7,2002-04-09 05:40:00,0.0
160,7,2002-04-09 05:45:00,0.0
160,7,2002-04-09 05:50:00,0.0
160,7,2002-04-09 05:55:00,0.0
160,7,2002-04-09 06:00:00,0.0
160,7,2002-04-09 06:05:00,0.0
160,7,2002-04-09 06:10:00,0.0
160,7,2002-04-09 06:15:00,0.0
160,7,2002-04-09 06:20:00,0.0
160,7,2002-04-09 06:25:00,0.0
160,7,2002-04-09 06:30:00,0.12
160,7,2002-04-09 06:35:00,0.0
160,7,2002-04-09 06:40:00,0.0
160,7,2002-04-09 06:45:00,0.0
160,7,2002-04-09 06:50:00,0.0
160,7,2002-04-09 06:55:00,0.0
160,7,2002-04-09 07:00:00,0.0
160,7,2002-04-09 07:05:00,0.0
160,7,2002-04-09 07:10:00,0.0
160,7,2002-04-09 07:15:00,0.0
160,7,2002-04-09 07:20:00,0.0
160,7,2002-04-09 07:25:00,0.0
160,7,2002-04-09 07:30:00,0.0
160,7,2002-04-09 07:35:00,0.0
160,7,2002-04-09 07:40:00,0.0
160,7,2002-04-09 07:45:00,0.0
160,7,2002-04-09 07:50:00,0.0
160,7,2002-04-09 07:55:00,0.0
160,7,2002-04-09 08:00:00,0.0
160,7,2002-04-09 08:05:00,0.0
160,7,2002-04-09 08:10:00,0.0
160,7,2002-04-09 08:15:00,0.0
160,7,2002-04-09 08:20:00,0.0
160,7,2002-04-09 08:25:00,0.0
160,7,2002-04-09 08:30:00,0.0
160,8,2002-05-17 03:00:00,0.0
160,8,2002-05-17 03:05:00,0.0
160,8,2002-05-17 03:10:00,0.0
160,8,2002-05-17 03:15:00,0.0
160,8,2002-05-17 03:20:00,0.0
160,8,2002-05-17 03:25:00,0.0
160,8,2002-05-17 03:30:00,0.0
160,8,2002-05-17 03:35:00,0.0
160,8,2002-05-17 03:40:00,0.0
160,8,2002-05-17 03:45:00,0.0
160,8,2002-05-17 03:50:00,0.0
160,8,2002-05-17 03:55:00,0.0
160,8,2002-05-17 04:00:00,0.0
160,8,2002-05-17 04:05:00,0.0
160,8,2002-05-17 04:10:00,0.0
160,8,2002-05-17 04:15:00,0.0
160,8,2002-05-17 04:20:00,0.0
160,8,2002-05-17 04:25:00,0.0
160,8,2002-05-17 04:30:00,0.0
160,8,2002-05-17 04:35:00,0.0
160,8,2002-05-17 04:40:00,0.0
160,8,2002-05-17 04:45:00,0.04
160,8,2002-05-17 04:50:00,0.0
160,8,2002-05-17 04:55:00,0.0
160,8,2002-05-17 05:00:00,0.16
160,8,2002-05-17 05:05:00,0.12
160,8,2002-05-17 05:10:00,0.0
160,8,2002-05-17 05:15:00,0.0
160,8,2002-05-17 05:20:00,0.0
160,8,2002-05-17 05:25:00,0.0
160,8,2002-05-17 05:30:00,0.0
160,8,2002-05-17 05:35:00,0.0
160,8,2002-05-17 05:40:00,0.0
160,8,2002-05-17 05:45:00,0.0
160,8,2002-05-17 05:50:00,0.0
160,8,2002-05-17 05:55:00,0.36
160,8,2002-05-17 06:00:00,0.24
160,8,2002-05-17 06:05:00,0.24
160,8,2002-05-17 06:10:00,0.08
160,8,2002-05-17 06:15:00,0.0
160,8,2002-05-17 06:20:00,0.08
160,8,2002-05-17 06:25:00,0.0
160,8,2002-05-17 06:30:00,0.0
160,8,2002-05-17 06:35:00,0.16
160,8,2002-05-17 06:40:00,0.0
160,8,2002-05-17 06:45:00,0.0
160,8,2002-05-17 06:50:00,0.16
160,8,2002-05-17 06:55:00,0.24
160,8,2002-05-17 07:00:00,0.0
160,8,2002-05-17 07:05:00,0.0
160,8,2002-05-17 07:10:00,0.0
160,8,2002-05-17 07:15:00,0.0
160,8,2002-05-17 07:20:00,0.0
160,8,2002-05-17 07:25:00,0.0
160,8,2002-05-17 07:30:00,0.0
160,8,2002-05-17 07:35:00,0.0
160,8,2002-05-17 07:40:00,0.0
160,8,2002-05-17 07:45:00,0.0
160,8,2002-05-17 07:50:00,0.0
160,8,2002-05-17 07:55:00,0.31
160,8,2002-05-17 08:00:00,0.0
160,8,2002-05-17 08:05:00,0.04
160,8,2002-05-17 08:10:00,0.0
160,8,2002-05-17 08:15:00,0.0
160,8,2002-05-17 08:20:00,0.04
160,8,2002-05-17 08:25:00,0.0
160,8,2002-05-17 08:30:00,0.04
160,8,2002-05-17 08:35:00,0.0
160,8,2002-05-17 08:40:00,0.0
160,8,2002-05-17 08:45:00,0.0
160,8,2002-05-17 08:50:00,0.0
160,8,2002-05-17 08:55:00,0.0
160,8,2002-05-17 09:00:00,0.0
160,8,2002-05-17 09:05:00,0.0
160,8,2002-05-17 09:10:00,0.04
160,8,2002-05-17 09:15:00,0.0
160,8,2002-05-17 09:20:00,0.0
160,8,2002-05-17 09:25:00,0.0
160,8,2002-05-17 09:30:00,0.0
160,8,2002-05-17 09:35:00,0.0
160,8,2002-05-17 09:40:00,0.0
160,8,2002-05-17 09:45:00,0.0
160,8,2002-05-17 09:50:00,0.0
160,8,2002-05-17 09:55:00,0.0
160,8,2002-05-17 10:00:00,0.16
160,8,2002-05-17 10:05:00,0.0
160,8,2002-05-17 10:10:00,0.12
160,8,2002-05-17 10:15:00,0.16
160,8,2002-05-17 10:20:00,0.0
160,8,2002-05-17 10:25:00,0.0
160,8,2002-05-17 10:30:00,0.0
160,8,2002-05-17 10:35:00,0.0
160,8,2002-05-17 10:40:00,0.0
160,8,2002-05-17 10:45:00,0.16
160,8,2002-05-17 10:50:00,0.0
160,8,2002-05-17 10:55:00,0.0
160,8,2002-05-17 11:00:00,0.0
160,8,2002-05-17 11:05:00,0.0
160,8,2002-05-17 11:10:00,0.08
160,8,2002-05-17 11:15:00,0.0
160,8,2002-05-17 11:20:00,0.0
160,8,2002-05-17 11:25:00,0.0
160,8,2002-05-17 11:30:00,0.0
160,8,2002-05-17 11:35:00,0.0
160,8,2002-05-17 11:40:00,0.0
160,8,2002-05-17 11:45:00,0.04
160,8,2002-05-17 11:50:00,0.0
160,8,2002-05-17 11:55:00,0.0
160,8,2002-05-17 12:00:00,0.0
160,8,2002-05-17 12:05:00,0.0
160,8,2002-05-17 12:10:00,0.0
160,8,2002-05-17 12:15:00,0.0
160,8,2002-05-17 12:20:00,0.0
160,8,2002-05-17 12:25:00,0.0
160,8,2002-05-17 12:30:00,0.0
160,8,2002-05-17 12:35:00,0.0
160,8,2002-05-17 12:40:00,0.12
160,8,2002-05-17 12:45:00,0.0
160,8,2002-05-17 12:50:00,0.0
160,8,2002-05-17 12:55:00,0.0
160,8,2002-05-17 13:00:00,0.0
160,8,2002-05-17 13:05:00,0.0
160,8,2002-05-17 13:10:00,0.0
160,8,2002-05-17 13:15:00,0.0
160,8,2002-05-17 13:20:00,0.0
160,8,2002-05-17 13:25:00,0.0
160,8,2002-05-17 13:30:00,0.0
160,8,2002-05-17 13:35:00,0.0
160,8,2002-05-17 13:40:00,0.0
160,8,2002-05-17 13:45:00,0.0
160,8,2002-05-17 13:50:00,0.0
160,8,2002-05-17 13:55:00,0.0
160,8,2002-05-17 14:00:00,0.0
160,8,2002-05-17 14:05:00,0.12
160,8,2002-05-17 14:10:00,0.04
160,8,2002-05-17 14:15:00,0.0
160,8,2002-05-17 14:20:00,0.08
160,8,2002-05-17 14:25:00,0.0
160,8,2002-05-17 14:30:00,0.08
160,8,2002-05-17 14:35:00,0.0
160,8,2002-05-17 14:40:00,0.04
160,8,2002-05-17 14:45:00,0.0
160,8,2002-05-17 14:50:00,0.0
160,8,2002-05-17 14:55:00,0.0
160,8,2002-05-17 15:00:00,0.0
160,8,2002-05-17 15:05:00,0.08
160,8,2002-05-17 15:10:00,0.0
160,8,2002-05-17 15:15:00,0.0
160,8,2002-05-17 15:20:00,0.0
160,8,2002-05-17 15:25:00,0.0
160,8,2002-05-17 15:30:00,0.0
160,8,2002-05-17 15:35:00,0.0
160,8,2002-05-17 15:40:00,0.0
160,8,2002-05-17 15:45:00,0.0
160,8,2002-05-17 15:50:00,0.0
160,8,2002-05-17 15:55:00,0.0
160,8,2002-05-17 16:00:00,0.0
160,8,2002-05-17 16:05:00,0.0
160,9,2002-05-28 12:35:00,0.0
160,9,2002-05-28 12:40:00,0.0
160,9,2002-05-28 12:45:00,0.0
160,9,2002-05-28 12:50:00,0.0
160,9,2002-05-28 12:55:00,0.0
160,9,2002-05-28 13:00:00,0.0
160,9,2002-05-28 13:05:00,0.0
160,9,2002-05-28 13:10:00,0.0
160,9,2002-05-28 13:15:00,0.0
160,9,2002-05-28 13:20:00,0.0
160,9,2002-05-28 13:25:00,0.0
160,9,2002-05-28 13:30:00,0.0
160,9,2002-05-28 13:35:00,0.0
160,9,2002-05-28 13:40:00,0.0
160,9,2002-05-28 13:45:00,0.0
160,9,2002-05-28 13:50:00,0.0
160,9,2002-05-28 13:55:00,0.0
160,9,2002-05-28 14:00:00,0.0
160,9,2002-05-28 14:05:00,0.0
160,9,2002-05-28 14:10:00,0.0
160,9,2002-05-28 14:15:00,0.0
160,9,2002-05-28 14:20:00,0.0
160,9,2002-05-28 14:25:00,0.0
160,9,2002-05-28 14:30:00,0.0
160,9,2002-05-28 14:35:00,0.24
160,9,2002-05-28 14:40:00,0.32
160,9,2002-05-28 14:45:00,0.2
160,9,2002-05-28 14:50:00,0.12
160,9,2002-05-28 14:55:00,0.04
160,9,2002-05-28 15:00:00,0.04
160,9,2002-05-28 15:05:00,0.0
160,9,2002-05-28 15:10:00,0.0
160,9,2002-05-28 15:15:00,0.0
160,9,2002-05-28 15:20:00,0.0
160,9,2002-05-28 15:25:00,0.0
160,9,2002-05-28 15:30:00,0.0
160,9,2002-05-28 15:35:00,0.0
160,9,2002-05-28 15:40:00,0.0
160,9,2002-05-28 15:45:00,0.0
160,9,2002-05-28 15:50:00,0.0
160,9,2002-05-28 15:55:00,0.0
160,9,2002-05-28 16:00:00,0.0
160,9,2002-05-28 16:05:00,0.0
160,9,2002-05-28 16:10:00,0.0
160,9,2002-05-28 16:15:00,0.0
160,9,2002-05-28 16:20:00,0.0
160,9,2002-05-28 16:25:00,0.0
160,9,2002-05-28 16:30:00,0.0
160,9,2002-05-28 16:35:00,0.0
160,9,2002-05-28 16:40:00,0.0
160,9,2002-05-28 16:45:00,0.0
160,9,2002-05-28 16:50:00,0.0
160,10,2002-05-30 16:00:00,0.0
