att_name,sig_event_number,Timestamp,value
460,1,2002-01-05 06:45:00,0.0
460,1,2002-01-05 06:50:00,0.0
460,1,2002-01-05 06:55:00,0.0
460,1,2002-01-05 07:00:00,0.0
460,1,2002-01-05 07:05:00,0.0
460,1,2002-01-05 07:10:00,0.0
460,1,2002-01-05 07:15:00,0.0
460,1,2002-01-05 07:20:00,0.0
460,1,2002-01-05 07:25:00,0.0
460,1,2002-01-05 07:30:00,0.0
460,1,2002-01-05 07:35:00,0.0
460,1,2002-01-05 07:40:00,0.0
460,1,2002-01-05 07:45:00,0.08
460,1,2002-01-05 07:50:00,0.0
460,1,2002-01-05 07:55:00,0.0
460,1,2002-01-05 08:00:00,0.0
460,1,2002-01-05 08:05:00,0.0
460,1,2002-01-05 08:10:00,0.0
460,1,2002-01-05 08:15:00,0.0
460,1,2002-01-05 08:20:00,0.0
460,1,2002-01-05 08:25:00,0.08
460,1,2002-01-05 08:30:00,0.0
460,1,2002-01-05 08:35:00,0.0
460,1,2002-01-05 08:40:00,0.04
460,1,2002-01-05 08:45:00,0.12
460,1,2002-01-05 08:50:00,0.12
460,1,2002-01-05 08:55:00,0.0
460,1,2002-01-05 09:00:00,0.0
460,1,2002-01-05 09:05:00,0.0
460,1,2002-01-05 09:10:00,0.0
460,1,2002-01-05 09:15:00,0.0
460,1,2002-01-05 09:20:00,0.0
460,1,2002-01-05 09:25:00,0.0
460,1,2002-01-05 09:30:00,0.0
460,1,2002-01-05 09:35:00,0.0
460,1,2002-01-05 09:40:00,0.0
460,1,2002-01-05 09:45:00,0.16
460,1,2002-01-05 09:50:00,0.0
460,1,2002-01-05 09:55:00,0.0
460,1,2002-01-05 10:00:00,0.0
460,1,2002-01-05 10:05:00,0.04
460,1,2002-01-05 10:10:00,0.0
460,1,2002-01-05 10:15:00,0.0
460,1,2002-01-05 10:20:00,0.0
460,1,2002-01-05 10:25:00,0.0
460,1,2002-01-05 10:30:00,0.0
460,1,2002-01-05 10:35:00,0.0
460,1,2002-01-05 10:40:00,0.0
460,1,2002-01-05 10:45:00,0.0
460,1,2002-01-05 10:50:00,0.0
460,1,2002-01-05 10:55:00,0.0
460,1,2002-01-05 11:00:00,0.0
460,1,2002-01-05 11:05:00,0.0
460,1,2002-01-05 11:10:00,0.0
460,1,2002-01-05 11:15:00,0.0
460,1,2002-01-05 11:20:00,0.0
460,1,2002-01-05 11:25:00,0.0
460,1,2002-01-05 11:30:00,0.0
460,1,2002-01-05 11:35:00,0.0
460,1,2002-01-05 11:40:00,0.0
460,1,2002-01-05 11:45:00,0.0
460,2,2002-02-21 17:10:00,0.0
460,2,2002-02-21 17:15:00,0.0
460,2,2002-02-21 17:20:00,0.0
460,2,2002-02-21 17:25:00,0.0
460,2,2002-02-21 17:30:00,0.0
460,2,2002-02-21 17:35:00,0.0
460,2,2002-02-21 17:40:00,0.0
460,2,2002-02-21 17:45:00,0.0
460,2,2002-02-21 17:50:00,0.0
460,2,2002-02-21 17:55:00,0.0
460,2,2002-02-21 18:00:00,0.0
460,2,2002-02-21 18:05:00,0.0
460,2,2002-02-21 18:10:00,0.0
460,2,2002-02-21 18:15:00,0.0
460,2,2002-02-21 18:20:00,0.0
460,2,2002-02-21 18:25:00,0.0
460,2,2002-02-21 18:30:00,0.0
460,2,2002-02-21 18:35:00,0.0
460,2,2002-02-21 18:40:00,0.0
460,2,2002-02-21 18:45:00,0.0
460,2,2002-02-21 18:50:00,0.0
460,2,2002-02-21 18:55:00,0.0
460,2,2002-02-21 19:00:00,0.0
460,2,2002-02-21 19:05:00,0.0
460,2,2002-02-21 19:10:00,0.2
460,2,2002-02-21 19:15:00,0.0
460,2,2002-02-21 19:20:00,0.0
460,2,2002-02-21 19:25:00,0.04
460,2,2002-02-21 19:30:00,0.0
460,2,2002-02-21 19:35:00,0.0
460,2,2002-02-21 19:40:00,0.0
460,2,2002-02-21 19:45:00,0.0
460,2,2002-02-21 19:50:00,0.0
460,2,2002-02-21 19:55:00,0.0
460,2,2002-02-21 20:00:00,0.0
460,2,2002-02-21 20:05:00,0.0
460,2,2002-02-21 20:10:00,0.0
460,2,2002-02-21 20:15:00,0.0
460,2,2002-02-21 20:20:00,0.0
460,2,2002-02-21 20:25:00,0.0
460,2,2002-02-21 20:30:00,0.0
460,2,2002-02-21 20:35:00,0.0
460,2,2002-02-21 20:40:00,0.0
460,2,2002-02-21 20:45:00,0.0
460,2,2002-02-21 20:50:00,0.0
460,2,2002-02-21 20:55:00,0.0
460,2,2002-02-21 21:00:00,0.0
460,2,2002-02-21 21:05:00,0.0
460,2,2002-02-21 21:10:00,0.0
460,3,2002-03-30 16:25:00,0.0
460,3,2002-03-30 16:30:00,0.0
460,3,2002-03-30 16:35:00,0.0
460,3,2002-03-30 16:40:00,0.0
460,3,2002-03-30 16:45:00,0.0
460,3,2002-03-30 16:50:00,0.0
460,3,2002-03-30 16:55:00,0.0
460,3,2002-03-30 17:00:00,0.0
460,3,2002-03-30 17:05:00,0.0
460,3,2002-03-30 17:10:00,0.0
460,3,2002-03-30 17:15:00,0.0
460,3,2002-03-30 17:20:00,0.0
460,3,2002-03-30 17:25:00,0.0
460,3,2002-03-30 17:30:00,0.0
460,3,2002-03-30 17:35:00,0.0
460,3,2002-03-30 17:40:00,0.0
460,3,2002-03-30 17:45:00,0.0
460,3,2002-03-30 17:50:00,0.0
460,3,2002-03-30 17:55:00,0.0
460,3,2002-03-30 18:00:00,0.0
460,3,2002-03-30 18:05:00,0.0
460,3,2002-03-30 18:10:00,0.0
460,3,2002-03-30 18:15:00,0.0
460,3,2002-03-30 18:20:00,0.0
460,3,2002-03-30 18:25:00,0.32
460,3,2002-03-30 18:30:00,0.04
460,3,2002-03-30 18:35:00,0.0
